activity_id,data,nome,tipo,duracao_s,distancia_m,calorias,fc_media,fc_maxima,velocidade_media,velocidade_maxima,elevacao_ganho,efeito_aerobico,efeito_anaerobico,carga_atividade,label_efeito,min_moderados,min_vigorosos,body_battery_impacto,temperatura_min,temperatura_max,local,hr_zona_1_s,hr_zona_2_s,hr_zona_3_s,hr_zona_4_s,hr_zona_5_s
23080242885,2026-05-31,São Vicente Walking,walking,2388.6259765625,2584.2099609375,156.0,81.0,98.0,1.0820000171661377,1.809999942779541,73.0,0.20000000298023224,0.0,2.7892608642578125,UNKNOWN,12,0,-3,,,São Vicente,0.0,0.0,0.0,0.0,0.0
23053723441,2026-05-29,Pool Swim,lap_swimming,2159.784912109375,1025.0,319.0,120.0,167.0,0.6629999876022339,1.625,,2.299999952316284,2.0,58.33885192871094,RECOVERY,15,18,,,,,895.883,711.672,205.504,0.0,0.0
23041443206,2026-05-28,São Vicente Running,running,2481.721923828125,6504.6201171875,436.0,134.0,175.0,2.621000051498413,3.25600004196167,82.0,2.5999999046325684,0.0,49.1396484375,AEROBIC_BASE,5,37,-10,22.0,27.0,São Vicente,248.002,1951.418,259.867,0.0,0.0
23036619967,2026-05-27,Pool Swim,lap_swimming,3266.02001953125,1500.0,417.0,118.0,150.0,0.637000024318695,1.7000000476837158,,2.0,0.4000000059604645,29.216110229492188,AEROBIC_BASE,36,16,,,,,1671.531,1304.095,0.0,0.0,0.0
23036619331,2026-05-27,São Vicente Cycling,cycling,2690.195068359375,16325.5595703125,287.0,110.0,128.0,6.068999767303467,7.754000186920167,29.0,1.100000023841858,0.0,12.4979248046875,RECOVERY,41,1,-5,23.0,28.0,São Vicente,2181.969,457.065,0.0,0.0,0.0
23016668762,2026-05-26,São Vicente - Cycling Threshold,cycling,2499.26708984375,17310.5703125,480.0,143.0,174.0,6.926000118255615,8.416000366210938,6.0,3.5,1.0,116.17655944824219,TEMPO,11,28,-11,21.0,28.0,São Vicente,566.075,507.447,563.898,834.689,0.0
23004204088,2026-05-25,Strength,strength_training,2214.01708984375,0.0,111.0,81.0,106.0,0.0,,,0.10000000149011612,0.0,2.044647216796875,UNKNOWN,7,0,-4,,,,145.845,0.0,0.0,0.0,0.0
23000266720,2026-05-24,Santos Running,running,2858.0419921875,7167.740234375,458.0,123.0,134.0,2.507999897003174,4.301000118255615,3.0,2.299999952316284,0.10000000149011612,35.478179931640625,AEROBIC_BASE,2,50,-8,24.0,27.0,Santos,568.009,2226.746,0.0,0.0,0.0
22986641484,2026-05-23,Pool Swim,lap_swimming,3239.52099609375,1400.0,413.0,118.0,161.0,0.656000018119812,0.7799999713897705,,2.0999999046325684,0.6000000238418579,32.53472900390625,AEROBIC_BASE,37,13,,,,,1472.977,1362.034,25.0,0.0,0.0
22981962206,2026-05-23,São Vicente Cycling,cycling,7200.501953125,45127.46875,753.0,115.0,143.0,6.267000198364259,10.189000129699707,83.0,2.200000047683716,0.0,31.703384399414062,AEROBIC_BASE,94,8,-18,18.0,27.0,São Vicente,3442.828,3695.735,0.0,0.0,0.0
22980294017,2026-05-22,São Vicente Running,running,1800.43896484375,3991.68994140625,252.0,112.0,119.0,2.2170000076293945,2.4630000591278076,3.0,1.399999976158142,0.0,14.991409301757812,RECOVERY,19,9,-6,22.0,27.0,São Vicente,1774.941,0.0,0.0,0.0,0.0
22946789643,2026-05-20,Pool Swim,lap_swimming,3277.72705078125,1425.0,400.0,117.0,171.0,0.7080000042915344,1.7089999914169312,,2.0,1.0,35.7432861328125,AEROBIC_BASE,32,16,,,,,1796.537,1044.391,86.853,0.0,0.0
22946788793,2026-05-20,São Vicente Cycling,cycling,2182.0419921875,13478.2802734375,237.0,110.0,129.0,6.177000045776367,7.74399995803833,19.0,1.0,0.0,11.524307250976562,RECOVERY,34,0,-6,22.0,28.0,São Vicente,1801.553,359.674,0.0,0.0,0.0
22933047944,2026-05-19,São Vicente Cycling,cycling,3000.3701171875,16050.9599609375,264.0,102.0,117.0,5.349999904632568,6.420000076293945,20.0,0.8999999761581421,0.0,9.832382202148438,RECOVERY,44,0,-7,20.0,28.0,São Vicente,2827.271,28.291,0.0,0.0,0.0
22922690300,2026-05-18,Pool Swim,lap_swimming,2874.202880859375,1225.0,295.0,108.0,135.0,0.6880000233650208,1.6169999837875366,,1.2000000476837158,0.0,13.687850952148438,RECOVERY,39,3,,,,,2109.589,208.299,0.0,0.0,0.0
22912710411,2026-05-17,10km Tribuna 2026,running,2659.408935546875,10009.6396484375,662.0,174.0,189.0,3.7639999389648438,5.206999778747559,11.0,4.699999809265137,0.30000001192092896,209.61582946777344,LACTATE_THRESHOLD,1,43,-11,24.0,26.0,Santos,4.064,104.002,2184.872,333.303,33.004
22912705258,2026-05-17,Santos Running,running,1639.4580078125,4668.080078125,301.0,137.0,167.0,2.8469998836517334,4.572000026702881,4.0,2.299999952316284,0.5,43.43537902832031,AEROBIC_BASE,3,56,-12,24.0,27.0,Santos,110.604,1398.547,119.665,0.0,0.0
22898657011,2026-05-16,São Vicente Running,running,1693.280029296875,4112.27001953125,256.0,116.0,158.0,2.428999900817871,3.99399995803833,2.0,2.0999999046325684,0.0,27.748001098632812,RECOVERY,13,16,-7,24.0,27.0,São Vicente,1313.561,259.97,48.748,0.0,0.0
22875985887,2026-05-14,São Vicente Running,running,2400.458984375,6107.7099609375,388.0,120.0,133.0,2.5439999103546143,2.874000072479248,1.0,2.0999999046325684,0.0,29.664932250976562,AEROBIC_BASE,0,38,-9,22.0,28.0,São Vicente,893.867,1452.699,0.0,0.0,0.0
22865272973,2026-05-13,São Vicente Cycling,cycling,3600.949951171875,22169.0,379.0,112.0,141.0,6.156000137329102,8.015000343322754,35.0,1.5,0.0,17.325607299804688,AEROBIC_BASE,55,2,-8,18.0,29.0,São Vicente,2460.869,1092.551,0.0,0.0,0.0
