data,duracao_total_min,sono_profundo_min,sono_leve_min,sono_rem_min,acordado_min,vezes_acordado,momentos_agitados,score_geral,score_geral_qualif,score_rem_pct,score_rem_qualif,score_deep_pct,score_deep_qualif,score_light_pct,score_duracao_qualif,score_stress_qualif,score_agitacao_qualif,feedback_sono,insight_personalizado,hrv_medio_noite,hrv_status,fc_media_sono,fc_repouso,respiracao_media,respiracao_minima,respiracao_maxima,stress_medio_sono,body_battery_variacao,sono_necessidade_baseline,sono_necessidade_real,sono_ajuste_treino,sono_ajuste_hrv
2026-01-01,312.0,41.0,259.0,12.0,18.0,1,,56,POOR,4,POOR,13,FAIR,83,POOR,FAIR,GOOD,NEGATIVE_SHORT_AND_POOR_STRUCTURE,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,,,54.0,49,13.0,7.0,18.0,16.0,55,480,480,NO_CHANGE,NO_DATA
2026-01-02,405.0,55.0,250.0,100.0,2.0,0,,83,GOOD,25,EXCELLENT,14,FAIR,62,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,,,50.0,46,12.0,6.0,18.0,8.0,67,480,540,NO_CHANGE,NO_CHANGE
2026-01-03,396.0,110.0,222.0,64.0,13.0,1,,75,FAIR,16,FAIR,28,EXCELLENT,56,FAIR,FAIR,GOOD,POSITIVE_DEEP,GENERAL_POS_FAIR_OR_POOR_SLEEP,,,53.0,47,13.0,8.0,18.0,22.0,64,480,510,NO_CHANGE,NO_CHANGE
2026-01-04,509.0,61.0,339.0,109.0,42.0,3,,81,GOOD,21,GOOD,12,FAIR,67,EXCELLENT,EXCELLENT,FAIR,POSITIVE_LONG_AND_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,,,53.0,49,13.0,6.0,18.0,12.0,79,480,480,NO_CHANGE,NO_CHANGE
2026-01-05,414.4,94.0,251.0,70.0,13.0,1,,81,GOOD,17,FAIR,23,EXCELLENT,61,FAIR,EXCELLENT,GOOD,POSITIVE_DEEP,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,,,51.0,48,13.0,8.0,19.0,13.0,56,480,480,NO_CHANGE,NO_CHANGE
2026-01-06,441.0,103.0,242.0,96.0,6.0,0,,86,GOOD,22,GOOD,23,EXCELLENT,55,GOOD,FAIR,EXCELLENT,POSITIVE_LONG_AND_DEEP,GENERAL_POS_EXCELLENT_OR_GOOD_SLEEP,,,50.0,45,13.0,8.0,18.0,17.0,72,480,480,NO_CHANGE,NO_CHANGE
2026-01-07,406.0,65.0,274.0,67.0,0.0,0,,81,GOOD,17,FAIR,16,GOOD,67,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,,,51.0,47,12.0,8.0,17.0,10.0,74,480,480,NO_CHANGE,NO_CHANGE
2026-01-08,409.5,53.0,267.0,90.0,4.0,0,,79,FAIR,22,GOOD,13,FAIR,65,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,GENERAL_POS_FAIR_OR_POOR_SLEEP,,,53.0,45,12.0,6.0,18.0,19.0,72,480,480,NO_CHANGE,NO_CHANGE
2026-01-09,411.0,48.0,250.0,113.0,5.0,0,,83,GOOD,27,EXCELLENT,12,FAIR,61,FAIR,EXCELLENT,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,,,51.0,47,11.0,6.0,19.0,12.0,68,480,480,NO_CHANGE,NO_CHANGE
2026-01-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,480,500,NO_CHANGE,NO_CHANGE
2026-01-11,369.0,115.0,219.0,35.0,1.0,0,,73,FAIR,9,POOR,31,EXCELLENT,59,FAIR,GOOD,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,,,53.0,50,13.0,8.0,18.0,14.0,65,480,480,NO_CHANGE,NO_DATA
2026-01-12,441.0,92.0,249.0,100.0,6.0,1,,90,EXCELLENT,23,EXCELLENT,21,EXCELLENT,56,GOOD,EXCELLENT,EXCELLENT,POSITIVE_OPTIMAL_STRUCTURE,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,,,51.0,46,12.0,6.0,17.0,11.0,74,480,480,NO_CHANGE,NO_CHANGE
2026-01-13,412.6,115.0,187.0,111.0,6.0,0,,81,GOOD,27,EXCELLENT,28,EXCELLENT,45,FAIR,FAIR,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,,,51.0,45,12.0,6.0,23.0,20.0,66,480,480,NO_CHANGE,NO_CHANGE
2026-01-14,435.4,47.0,295.0,94.0,4.0,0,,79,FAIR,22,GOOD,11,FAIR,68,GOOD,FAIR,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,MOD_EXERCISE_POS_FAIR_SLEEP_MOD_TO_VIG_DURING_DAY,,,55.0,51,13.0,7.0,18.0,21.0,57,480,480,NO_CHANGE,NO_CHANGE
2026-01-15,404.5,162.0,170.0,73.0,16.0,2,,79,FAIR,18,FAIR,40,EXCELLENT,42,FAIR,GOOD,GOOD,POSITIVE_DEEP,RHYTHM_POS_FAIR_OR_POOR_SLEEP_GOOD_TIMING,,,52.0,45,13.0,8.0,18.0,14.0,62,480,480,NO_CHANGE,NO_CHANGE
2026-01-16,422.0,76.0,289.0,57.0,6.0,0,,80,GOOD,14,FAIR,18,EXCELLENT,68,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,,,51.0,47,13.0,9.0,18.0,17.0,63,480,480,NO_CHANGE,NO_CHANGE
2026-01-17,309.9,49.0,261.0,0.0,5.0,0,,52,POOR,0,POOR,16,GOOD,84,POOR,FAIR,EXCELLENT,NEGATIVE_SHORT_AND_POOR_STRUCTURE,RHYTHM_NEG_POOR_SLEEP_REALLY_LATE_TIMING,,,57.0,50,14.0,9.0,21.0,21.0,38,480,480,NO_CHANGE,NO_CHANGE
2026-01-18,383.0,168.0,147.0,68.0,6.0,0,,76,FAIR,18,FAIR,44,EXCELLENT,38,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,MOD_EXERCISE_POS_FAIR_SLEEP_MOD_TO_VIG_DURING_DAY_OUTDOOR,,,51.0,47,13.0,7.0,20.0,21.0,63,480,540,NO_CHANGE,NO_CHANGE
2026-01-19,418.6,103.0,263.0,53.0,11.0,0,,79,FAIR,13,FAIR,25,EXCELLENT,63,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,GENERAL_POS_FAIR_OR_POOR_SLEEP,,,55.0,46,13.0,7.0,19.0,17.0,62,480,530,NO_CHANGE,NO_CHANGE
2026-01-20,441.0,53.0,263.0,125.0,11.0,1,,83,GOOD,28,EXCELLENT,12,FAIR,60,GOOD,FAIR,GOOD,POSITIVE_LONG_AND_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,,,50.0,47,13.0,8.0,19.0,17.0,56,480,510,NO_CHANGE,NO_CHANGE
2026-01-21,425.6,51.0,269.0,106.0,2.0,0,,83,GOOD,25,EXCELLENT,12,FAIR,63,FAIR,GOOD,EXCELLENT,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY_OUTDOOR,,,52.0,45,13.0,8.0,19.0,15.0,65,480,480,NO_CHANGE,NO_CHANGE
2026-01-22,405.0,128.0,193.0,84.0,9.0,0,,83,GOOD,21,FAIR,32,EXCELLENT,48,FAIR,EXCELLENT,EXCELLENT,POSITIVE_DEEP,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,,,48.0,45,13.0,8.0,17.0,12.0,59,480,480,NO_CHANGE,NO_CHANGE
2026-01-23,404.0,98.0,244.0,62.0,27.0,1,,77,FAIR,15,FAIR,24,EXCELLENT,60,FAIR,FAIR,GOOD,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,,,50.0,46,13.0,8.0,17.0,18.0,61,480,450,NO_CHANGE,NO_CHANGE
2026-01-24,466.9,57.0,297.0,113.0,8.0,0,,89,GOOD,24,EXCELLENT,12,FAIR,64,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,,,49.0,46,13.0,7.0,17.0,16.0,68,480,480,NO_CHANGE,NO_CHANGE
2026-01-25,454.4,117.0,273.0,65.0,2.0,0,,86,GOOD,14,FAIR,26,EXCELLENT,60,EXCELLENT,GOOD,EXCELLENT,POSITIVE_LONG_AND_DEEP,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,,,52.0,45,13.0,6.0,19.0,15.0,57,480,480,NO_CHANGE,NO_CHANGE
2026-01-26,399.0,86.0,263.0,50.0,18.0,1,,72,FAIR,13,FAIR,22,EXCELLENT,66,FAIR,FAIR,GOOD,POSITIVE_DEEP,GENERAL_POS_FAIR_OR_POOR_SLEEP,,,58.0,47,13.0,7.0,20.0,25.0,53,480,480,NO_CHANGE,NO_CHANGE
2026-01-27,418.0,162.0,171.0,85.0,1.0,0,,85,GOOD,20,FAIR,39,EXCELLENT,41,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY_OUTDOOR,,,49.0,46,12.0,7.0,16.0,10.0,77,480,510,NO_CHANGE,NO_CHANGE
2026-01-28,399.0,64.0,269.0,66.0,8.0,0,,78,FAIR,17,FAIR,16,GOOD,67,FAIR,GOOD,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_FAIR_SLEEP_MOD_TO_VIG_DURING_DAY_OUTDOOR,,,54.0,49,12.0,6.0,20.0,16.0,63,480,480,NO_CHANGE,NO_CHANGE
2026-01-29,421.0,105.0,215.0,101.0,0.0,0,,88,GOOD,24,EXCELLENT,25,EXCELLENT,51,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,,,50.0,44,12.0,7.0,18.0,10.0,74,480,500,NO_CHANGE,NO_CHANGE
2026-01-30,439.0,62.0,315.0,62.0,12.0,0,,84,GOOD,14,FAIR,14,FAIR,72,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,,,51.0,47,12.0,6.0,18.0,10.0,70,480,480,NO_CHANGE,NO_CHANGE
2026-01-31,449.0,114.0,237.0,98.0,15.0,1,,84,GOOD,22,GOOD,25,EXCELLENT,53,GOOD,FAIR,GOOD,POSITIVE_LONG_AND_DEEP,GENERAL_POS_EXCELLENT_OR_GOOD_SLEEP,,,51.0,46,12.0,6.0,19.0,19.0,66,480,480,NO_CHANGE,NO_CHANGE
2026-02-01,329.0,87.0,174.0,68.0,5.0,0,22,67,FAIR,21,FAIR,26,EXCELLENT,53,POOR,FAIR,EXCELLENT,POSITIVE_SHORT_BUT_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,58.0,BALANCED,54.0,50,13.0,5.0,18.0,24.0,50,480,480,NO_CHANGE,NO_CHANGE
2026-02-02,353.0,132.0,177.0,44.0,5.0,0,14,71,FAIR,12,FAIR,37,EXCELLENT,50,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,55.0,BALANCED,53.0,48,13.0,7.0,17.0,21.0,58,480,530,NO_CHANGE,NO_CHANGE
2026-02-03,483.0,111.0,236.0,136.0,17.0,2,26,95,EXCELLENT,28,EXCELLENT,23,EXCELLENT,49,EXCELLENT,EXCELLENT,GOOD,POSITIVE_HIGHLY_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY_OUTDOOR,68.0,BALANCED,49.0,45,13.0,6.0,18.0,10.0,80,480,540,NO_CHANGE,NO_CHANGE
2026-02-04,428.0,78.0,274.0,76.0,1.0,0,28,85,GOOD,18,FAIR,18,EXCELLENT,64,FAIR,EXCELLENT,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY_OUTDOOR,73.0,BALANCED,51.0,46,12.0,7.0,16.0,12.0,66,480,480,NO_CHANGE,NO_CHANGE
2026-02-05,352.0,107.0,186.0,59.0,14.0,1,20,74,FAIR,17,FAIR,30,EXCELLENT,53,FAIR,EXCELLENT,EXCELLENT,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,72.0,BALANCED,52.0,46,11.0,6.0,17.0,12.0,53,480,480,NO_CHANGE,NO_CHANGE
2026-02-06,436.0,200.0,131.0,105.0,4.0,0,20,84,GOOD,24,EXCELLENT,46,EXCELLENT,30,GOOD,FAIR,EXCELLENT,POSITIVE_LONG_AND_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,64.0,BALANCED,48.0,44,13.0,7.0,18.0,19.0,79,480,510,NO_CHANGE,NO_CHANGE
2026-02-07,417.0,71.0,277.0,69.0,7.0,0,25,80,GOOD,17,FAIR,17,GOOD,66,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,81.0,BALANCED,48.0,44,12.0,7.0,17.0,16.0,79,480,480,NO_CHANGE,NO_CHANGE
2026-02-08,510.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,45,15.0,10.0,20.0,,86,480,480,NO_CHANGE,NO_CHANGE
2026-02-09,407.0,176.0,172.0,59.0,13.0,2,15,80,GOOD,14,FAIR,43,EXCELLENT,42,FAIR,EXCELLENT,GOOD,POSITIVE_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,68.0,BALANCED,47.0,43,13.0,9.0,16.0,6.0,56,480,480,NO_CHANGE,NO_DATA
2026-02-10,410.0,110.0,191.0,109.0,10.0,1,20,85,GOOD,27,EXCELLENT,27,EXCELLENT,47,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,77.0,BALANCED,48.0,44,12.0,8.0,17.0,9.0,63,480,480,NO_CHANGE,NO_CHANGE
2026-02-11,376.0,128.0,195.0,53.0,1.0,0,26,72,FAIR,14,FAIR,34,EXCELLENT,52,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_EVENING,48.0,BALANCED,50.0,47,14.0,9.0,16.0,23.0,54,480,480,NO_CHANGE,NO_CHANGE
2026-02-12,405.0,151.0,166.0,88.0,2.0,0,25,78,FAIR,22,GOOD,37,EXCELLENT,41,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,HARD_EXERCISE_POS_FAIR_SLEEP_HARD_TO_STRENUOUS_DURING_DAY,55.0,BALANCED,52.0,48,13.0,7.0,18.0,22.0,66,480,520,TODAYS_LOAD,NO_CHANGE
2026-02-13,400.3,154.0,159.0,88.0,0.0,0,21,78,FAIR,22,GOOD,38,EXCELLENT,40,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,GENERAL_POS_FAIR_OR_POOR_SLEEP,47.0,BALANCED,51.0,48,13.0,7.0,19.0,22.0,63,480,510,NO_CHANGE,NO_CHANGE
2026-02-14,470.0,80.0,297.0,93.0,8.0,1,17,84,GOOD,20,FAIR,17,GOOD,63,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_CALM,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,62.0,BALANCED,55.0,49,13.0,6.0,20.0,20.0,74,480,510,HIGH_ACWR_AND_CHRONIC,NO_CHANGE
2026-02-15,532.9,110.0,342.0,81.0,14.0,1,37,85,GOOD,15,FAIR,21,EXCELLENT,64,EXCELLENT,FAIR,GOOD,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,48.0,UNBALANCED,56.0,50,14.0,8.0,18.0,18.0,62,480,480,NO_CHANGE,NO_CHANGE
2026-02-16,447.0,125.0,232.0,90.0,2.0,0,23,89,GOOD,20,FAIR,28,EXCELLENT,52,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY_OUTDOOR,58.0,LOW,52.0,47,13.0,7.0,17.0,12.0,65,480,480,NO_CHANGE,INCREASING
2026-02-17,483.4,82.0,336.0,66.0,10.0,1,36,83,GOOD,14,FAIR,17,GOOD,70,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,60.0,LOW,55.0,48,14.0,6.0,18.0,19.0,65,480,480,NO_CHANGE,INCREASING
2026-02-18,460.0,73.0,333.0,54.0,0.0,0,33,83,GOOD,12,FAIR,16,GOOD,72,EXCELLENT,FAIR,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_VERY_RESTFUL_DAY,76.0,UNBALANCED,52.0,49,12.0,6.0,19.0,16.0,67,480,510,NO_CHANGE,INCREASING
2026-02-19,419.8,117.0,211.0,92.0,6.0,1,32,78,FAIR,22,GOOD,28,EXCELLENT,50,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,GENERAL_POS_FAIR_OR_POOR_SLEEP,63.0,UNBALANCED,51.0,47,13.0,8.0,17.0,23.0,64,480,480,NO_CHANGE,NO_CHANGE
2026-02-20,406.0,115.0,291.0,0.0,13.0,1,26,55,POOR,0,POOR,28,EXCELLENT,72,FAIR,POOR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,39.0,UNBALANCED,64.0,52,15.0,9.0,20.0,29.0,29,480,480,NO_CHANGE,NO_CHANGE
2026-02-21,427.3,72.0,276.0,80.0,9.0,1,23,84,GOOD,19,FAIR,17,GOOD,65,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,61.0,UNBALANCED,52.0,49,13.0,9.0,17.0,12.0,76,480,520,NO_CHANGE,INCREASING
2026-02-22,434.0,109.0,277.0,48.0,7.0,0,27,79,FAIR,11,FAIR,25,EXCELLENT,64,GOOD,FAIR,EXCELLENT,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_FAIR_SLEEP_MOD_TO_VIG_DURING_DAY,53.0,UNBALANCED,57.0,49,13.0,8.0,18.0,20.0,61,480,480,NO_CHANGE,NO_CHANGE
2026-02-23,480.0,29.0,382.0,69.0,6.0,0,29,85,GOOD,14,FAIR,6,FAIR,80,EXCELLENT,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_CONTINUOUS,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,71.0,BALANCED,53.0,45,11.0,6.0,19.0,11.0,67,480,480,NO_CHANGE,NO_CHANGE
2026-02-24,416.8,108.0,205.0,104.0,0.0,0,24,85,GOOD,25,EXCELLENT,26,EXCELLENT,49,FAIR,GOOD,EXCELLENT,POSITIVE_REFRESHING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_DAY,77.0,BALANCED,49.0,44,12.0,7.0,18.0,15.0,68,480,480,NO_CHANGE,NO_CHANGE
2026-02-25,397.0,116.0,178.0,103.0,4.0,0,19,79,FAIR,26,EXCELLENT,29,EXCELLENT,45,FAIR,FAIR,EXCELLENT,POSITIVE_REFRESHING,RHYTHM_POS_FAIR_OR_POOR_SLEEP_EXCELLENT_TIMING,77.0,BALANCED,49.0,45,12.0,7.0,16.0,20.0,76,480,480,NO_CHANGE,NO_CHANGE
2026-02-26,416.0,91.0,266.0,59.0,1.0,0,22,78,FAIR,14,FAIR,22,EXCELLENT,64,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,RHYTHM_POS_FAIR_OR_POOR_SLEEP_GOOD_TIMING,67.0,BALANCED,54.0,48,12.0,6.0,16.0,20.0,69,480,480,NO_CHANGE,NO_CHANGE
2026-02-27,432.0,94.0,250.0,88.0,16.0,1,21,85,GOOD,20,FAIR,22,EXCELLENT,58,GOOD,EXCELLENT,GOOD,POSITIVE_LONG_AND_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,73.0,BALANCED,53.0,48,12.0,7.0,17.0,13.0,64,480,480,NO_CHANGE,NO_CHANGE
2026-02-28,421.0,81.0,269.0,71.0,10.0,1,21,81,GOOD,17,FAIR,19,EXCELLENT,64,FAIR,FAIR,EXCELLENT,POSITIVE_DEEP,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,71.0,BALANCED,52.0,48,11.0,6.0,16.0,16.0,65,480,480,NO_CHANGE,NO_CHANGE
2026-03-01,415.0,93.0,312.0,10.0,17.0,1,33,61,FAIR,2,POOR,22,EXCELLENT,75,FAIR,FAIR,GOOD,NEGATIVE_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_FAIR_SLEEP_VERY_STRESSFUL_DAY,55.0,BALANCED,58.0,49,12.0,7.0,17.0,23.0,40,480,480,NO_CHANGE,NO_CHANGE
2026-03-02,456.5,51.0,334.0,72.0,17.0,2,21,81,GOOD,16,FAIR,11,FAIR,73,EXCELLENT,GOOD,GOOD,POSITIVE_LONG_AND_CALM,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,80.0,BALANCED,51.0,47,11.0,6.0,17.0,15.0,82,480,520,NO_CHANGE,NO_CHANGE
2026-03-03,406.0,96.0,244.0,66.0,0.0,0,18,83,GOOD,16,FAIR,24,EXCELLENT,60,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,79.0,BALANCED,49.0,46,12.0,7.0,16.0,10.0,69,480,480,NO_CHANGE,NO_CHANGE
2026-03-04,401.8,177.0,136.0,89.0,4.0,0,20,80,GOOD,22,GOOD,44,EXCELLENT,34,FAIR,FAIR,EXCELLENT,POSITIVE_CONTINUOUS,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,59.0,BALANCED,49.0,45,13.0,8.0,16.0,19.0,55,480,480,NO_CHANGE,NO_CHANGE
2026-03-05,418.6,113.0,196.0,110.0,10.0,1,25,81,GOOD,26,EXCELLENT,27,EXCELLENT,47,FAIR,FAIR,EXCELLENT,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,64.0,BALANCED,48.0,45,12.0,6.0,16.0,19.0,73,480,480,NO_CHANGE,NO_CHANGE
2026-03-06,406.0,114.0,181.0,111.0,0.0,0,22,81,GOOD,27,EXCELLENT,28,EXCELLENT,45,FAIR,FAIR,EXCELLENT,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,64.0,BALANCED,49.0,45,13.0,9.0,16.0,19.0,70,480,480,NO_CHANGE,NO_CHANGE
2026-03-07,446.0,142.0,191.0,113.0,0.0,0,25,93,EXCELLENT,25,EXCELLENT,32,EXCELLENT,43,GOOD,EXCELLENT,EXCELLENT,POSITIVE_HIGHLY_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,65.0,BALANCED,48.0,44,12.0,7.0,16.0,10.0,76,480,480,NO_CHANGE,NO_CHANGE
2026-03-08,461.9,52.0,384.0,26.0,22.0,1,37,69,FAIR,6,POOR,11,FAIR,83,EXCELLENT,FAIR,GOOD,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,66.0,BALANCED,55.0,45,13.0,7.0,18.0,18.0,66,480,480,NO_CHANGE,NO_CHANGE
2026-03-09,435.0,55.0,242.0,138.0,7.0,1,24,84,GOOD,32,FAIR,13,FAIR,56,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_RECOVERING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_VIGOROUS_DURING_DAY,78.0,BALANCED,48.0,45,12.0,9.0,16.0,8.0,80,480,480,NO_CHANGE,NO_CHANGE
2026-03-10,412.0,66.0,248.0,98.0,3.0,0,23,85,GOOD,24,EXCELLENT,16,GOOD,60,FAIR,EXCELLENT,EXCELLENT,POSITIVE_RECOVERING,RHYTHM_POS_GOOD_SLEEP_EXCELLENT_TIMING,90.0,BALANCED,49.0,46,11.0,7.0,16.0,8.0,65,480,480,NO_CHANGE,NO_CHANGE
2026-03-11,405.9,69.0,258.0,79.0,8.0,1,25,79,FAIR,19,FAIR,17,GOOD,64,FAIR,FAIR,EXCELLENT,POSITIVE_CALM,STRESS_POS_FAIR_OR_POOR_SLEEP_RESTFUL_DAY,72.0,BALANCED,54.0,45,11.0,7.0,16.0,17.0,56,480,480,NO_CHANGE,NO_CHANGE
2026-03-12,414.9,105.0,210.0,100.0,22.0,1,24,80,GOOD,24,EXCELLENT,25,EXCELLENT,51,FAIR,FAIR,GOOD,POSITIVE_REFRESHING,MOD_EXERCISE_POS_EXCELLENT_OR_GOOD_SLEEP_MODERATE_DURING_DAY,76.0,BALANCED,50.0,45,12.0,8.0,15.0,19.0,73,480,500,NO_CHANGE,NO_CHANGE
2026-03-13,404.4,76.0,296.0,33.0,1.0,0,30,72,FAIR,8,POOR,19,EXCELLENT,73,FAIR,FAIR,EXCELLENT,NEGATIVE_NOT_ENOUGH_REM,GENERAL_NEG_FAIR_OR_POOR_SLEEP,64.0,BALANCED,55.0,46,13.0,9.0,18.0,17.0,59,480,500,NO_CHANGE,NO_CHANGE
2026-03-14,450.0,60.0,303.0,87.0,2.0,0,31,88,GOOD,19,FAIR,13,FAIR,67,GOOD,EXCELLENT,EXCELLENT,POSITIVE_LONG_AND_RECOVERING,STRESS_POS_EXCELLENT_OR_GOOD_SLEEP_RESTFUL_EVENING,80.0,BALANCED,50.0,46,12.0,8.0,16.0,11.0,78,480,510,NO_CHANGE,NO_CHANGE
2026-03-15,430.0,110.0,294.0,26.0,5.0,0,29,69,FAIR,6,POOR,26,EXCELLENT,68,GOOD,FAIR,EXCELLENT,NEGATIVE_LONG_BUT_NOT_ENOUGH_REM,STRESS_NEG_GOOD_OR_WORSE_SLEEP_STRESSFUL_DAY,65.0,BALANCED,55.0,45,12.0,6.0,19.0,21.0,58,480,480,NO_CHANGE,NO_CHANGE
